ts_unix,pod,cpu_m,mem_mi
1786292964,processor-86bcb8fdc5-szm59,7,33
1786292967,processor-86bcb8fdc5-szm59,7,33
1786292969,processor-86bcb8fdc5-szm59,7,33
1786292972,processor-86bcb8fdc5-szm59,7,33
1786292974,processor-86bcb8fdc5-sc4qt,435,35
1786292974,processor-86bcb8fdc5-szm59,264,34
1786292977,processor-86bcb8fdc5-sc4qt,435,35
1786292977,processor-86bcb8fdc5-szm59,264,34
1786292979,processor-86bcb8fdc5-sc4qt,435,35
1786292979,processor-86bcb8fdc5-szm59,264,34
1786292981,processor-86bcb8fdc5-sc4qt,435,35
1786292981,processor-86bcb8fdc5-szm59,264,34
1786292984,processor-86bcb8fdc5-sc4qt,435,35
1786292984,processor-86bcb8fdc5-szm59,264,34
1786292986,processor-86bcb8fdc5-sc4qt,435,35
1786292986,processor-86bcb8fdc5-szm59,264,34
1786292989,processor-86bcb8fdc5-sc4qt,577,35
1786292989,processor-86bcb8fdc5-szm59,713,34
1786292991,processor-86bcb8fdc5-sc4qt,577,35
1786292991,processor-86bcb8fdc5-szm59,713,34
1786292994,processor-86bcb8fdc5-sc4qt,577,35
1786292994,processor-86bcb8fdc5-szm59,713,34
1786292996,processor-86bcb8fdc5-sc4qt,577,35
1786292996,processor-86bcb8fdc5-szm59,713,34
1786292999,processor-86bcb8fdc5-sc4qt,577,35
1786292999,processor-86bcb8fdc5-szm59,713,34
1786293002,processor-86bcb8fdc5-sc4qt,577,35
1786293002,processor-86bcb8fdc5-szm59,713,34
1786293004,processor-86bcb8fdc5-sc4qt,660,35
1786293004,processor-86bcb8fdc5-szm59,708,34
1786293006,processor-86bcb8fdc5-sc4qt,660,35
1786293006,processor-86bcb8fdc5-szm59,708,34
1786293009,processor-86bcb8fdc5-sc4qt,660,35
1786293009,processor-86bcb8fdc5-szm59,708,34
1786293011,processor-86bcb8fdc5-sc4qt,660,35
1786293011,processor-86bcb8fdc5-szm59,708,34
1786293013,processor-86bcb8fdc5-sc4qt,660,35
1786293013,processor-86bcb8fdc5-szm59,708,34
1786293015,processor-86bcb8fdc5-sc4qt,660,35
1786293015,processor-86bcb8fdc5-szm59,708,34
1786293017,processor-86bcb8fdc5-sc4qt,660,35
1786293017,processor-86bcb8fdc5-szm59,708,34
1786293020,processor-86bcb8fdc5-sc4qt,652,35
1786293020,processor-86bcb8fdc5-szm59,715,35
1786293022,processor-86bcb8fdc5-sc4qt,652,35
1786293022,processor-86bcb8fdc5-szm59,715,35
1786293025,processor-86bcb8fdc5-sc4qt,652,35
1786293025,processor-86bcb8fdc5-szm59,715,35
1786293027,processor-86bcb8fdc5-sc4qt,652,35
1786293027,processor-86bcb8fdc5-szm59,715,35
1786293029,processor-86bcb8fdc5-sc4qt,652,35
1786293029,processor-86bcb8fdc5-szm59,715,35
1786293032,processor-86bcb8fdc5-sc4qt,652,35
1786293032,processor-86bcb8fdc5-szm59,715,35
1786293034,processor-86bcb8fdc5-sc4qt,639,35
1786293034,processor-86bcb8fdc5-szm59,715,35
1786293037,processor-86bcb8fdc5-sc4qt,639,35
1786293037,processor-86bcb8fdc5-szm59,715,35
1786293040,processor-86bcb8fdc5-sc4qt,639,35
1786293040,processor-86bcb8fdc5-szm59,715,35
1786293042,processor-86bcb8fdc5-sc4qt,639,35
1786293042,processor-86bcb8fdc5-szm59,715,35
1786293044,processor-86bcb8fdc5-sc4qt,639,35
1786293044,processor-86bcb8fdc5-szm59,715,35
1786293047,processor-86bcb8fdc5-sc4qt,639,35
1786293047,processor-86bcb8fdc5-szm59,715,35
1786293049,processor-86bcb8fdc5-sc4qt,639,35
1786293049,processor-86bcb8fdc5-szm59,712,35
1786293051,processor-86bcb8fdc5-sc4qt,639,35
1786293051,processor-86bcb8fdc5-szm59,712,35
1786293053,processor-86bcb8fdc5-sc4qt,639,35
1786293053,processor-86bcb8fdc5-szm59,712,35
1786293055,processor-86bcb8fdc5-sc4qt,639,35
1786293055,processor-86bcb8fdc5-szm59,712,35
